174;21;50;183;sea;true;ocean;0
175;21;81;28;land;true;plains;4
176;21;87;210;sea;false;ocean;0
177;21;103;123;sea;false;ocean;0
178;21;130;210;sea;false;ocean;0
179;21;153;104;land;false;mountain;7
180;21;159;174;sea;false;ocean;0
181;21;168;105;land;false;plains;4
182;21;177;200;sea;false;ocean;0
183;21;183;158;sea;false;ocean;0
184;21;221;216;sea;false;ocean;0
185;22;12;216;sea;false;ocean;0
186;22;46;158;sea;true;ocean;0
187;22;52;220;land;true;ocean;5
188;22;53;199;sea;false;ocean;0
189;22;119;133;sea;false;ocean;0
190;22;120;122;sea;false;ocean;0
191;22;121;169;sea;false;ocean;0
192;22;122;48;land;false;ocean;4
193;22;124;180;sea;false;ocean;0
194;22;129;38;land;false;mountain;7
195;22;135;16;land;false;mountain;4
196;22;140;190;sea;false;ocean;0
197;22;142;182;sea;false;ocean;0
198;22;155;235;sea;true;ocean;0
199;22;164;188;sea;false;ocean;0
200;23;27;168;sea;true;ocean;0
201;23;40;34;land;false;urban;3
202;23;44;181;sea;true;ocean;0
203;23;45;164;sea;false;ocean;0
204;23;51;210;sea;false;ocean;0
205;23;74;45;land;false;hills;1
206;23;106;181;sea;false;ocean;0
207;23;138;223;sea;true;ocean;0
208;23;142;172;sea;false;ocean;0
209;23;153;181;sea;false;ocean;0
210;23;166;196;sea;false;ocean;0
211;23;172;165;sea;true;ocean;0
212;23;173;238;sea;true;ocean;0
213;23;198;217;sea;false;ocean;0
214;24;24;233;sea;false;ocean;0
215;24;30;137;sea;false;ocean;0
216;24;47;201;sea;true;ocean;0
217;24;75;46;land;false;hills;1
218;24;80;46;land;true;plains;1
219;24;108;15;land;false;plains;4
220;24;131;209;sea;false;ocean;0
221;24;149;180;sea;false;ocean;0
222;24;151;177;sea;false;ocean;0
223;24;167;49;land;false;hills;7
224;24;173;118;land;false;mountain;7
225;24;186;97;land;true;plains;3
226;24;191;233;sea;true;ocean;0
227;24;210;237;sea;false;ocean;0
228;24;254;139;land;false;hills;1
229;26;31;221;sea;false;ocean;0
230;26;35;217;sea;true;ocean;0
231;26;37;142;sea;true;ocean;0
232;26;44;202;sea;false;ocean;0
233;26;45;179;sea;false;ocean;0
234;26;81;21;land;false;plains;4
235;26;99;1;land;false;mountain;7
236;26;105;136;sea;false;ocean;0
237;26;126;187;sea;false;ocean;0
238;26;140;54;land;false;hills;1
239;26;149;56;land;false;forest;4
240;26;152;170;sea;false;ocean;0
241;26;163;221;sea;false;ocean;0
242;26;164;164;sea;false;ocean;0
243;26;179;40;land;false;hills;5
244;26;193;34;land;false;plains;1
245;26;193;189;sea;false;ocean;0
246;26;196;174;sea;false;ocean;0
247;26;197;16;land;true;plains;6
248;26;211;232;sea;true;ocean;0
249;26;244;97;land;true;mountain;7
250;27;20;156;sea;false;ocean;0
251;27;23;151;sea;false;ocean;0
252;27;27;169;sea;false;ocean;0
253;27;27;235;sea;false;ocean;0
254;27;31;214;sea;true;ocean;0
255;27;34;184;sea;false;ocean;0
256;27;70;0;land;true;plains;1
257;27;72;141;sea;false;ocean;0
258;27;82;50;land;false;mountain;1
259;27;82;88;sea;true;ocean;0
260;27;84;51;land;false;hills;1
261;27;141;32;land;false;plains;3
262;27;156;46;land;false;mountain;7
263;27;216;60;land;true;plains;7
264;28;21;149;land;true;ocean;5
265;28;23;117;sea;false;ocean;0
266;28;23;181;sea;true;ocean;0
267;28;23;187;sea;false;ocean;0
268;28;24;146;sea;false;ocean;0
269;28;24;171;sea;false;ocean;0
270;28;41;170;sea;true;ocean;0
271;28;63;204;sea;false;ocean;0
272;28;68;128;sea;false;ocean;0
273;28;74;39;land;false;mountain;4
274;28;79;185;sea;false;ocean;0
275;28;90;206;sea;true;ocean;0
276;28;124;176;sea;false;ocean;0
277;28;147;204;sea;false;ocean;0
278;28;159;61;land;false;forest;4
279;28;163;221;sea;false;ocean;0
280;28;181;213;sea;true;ocean;0
281;28;182;215;sea;false;ocean;0
282;28;183;55;land;true;plains;7
283;28;183;171;sea;false;ocean;0
284;28;191;167;sea;false;ocean;0
285;28;200;135;land;false;hills;7
286;28;228;22;land;false;plains;4
287;28;255;136;land;false;plains;2
288;29;10;160;sea;true;ocean;0
289;29;19;98;sea;false;ocean;0
290;29;24;177;sea;true;ocean;0
291;29;24;209;sea;false;ocean;0
292;29;28;20;land;false;forest;2
293;29;41;133;sea;false;ocean;0
294;29;44;116;sea;false;ocean;0
295;29;46;141;sea;false;ocean;0
296;29;52;184;sea;true;ocean;0
297;29;77;0;land;true;plains;1
298;29;80;73;sea;false;ocean;0
299;29;80;214;sea;false;ocean;0
300;29;84;214;sea;false;ocean;0
301;29;84;228;sea;false;ocean;0
302;29;87;152;sea;false;ocean;0
303;29;122;38;land;false;plains;4
304;29;124;175;sea;false;ocean;0
305;29;130;163;sea;true;ocean;0
306;29;131;214;sea;false;ocean;0
307;29;134;228;sea;false;ocean;0
308;29;143;182;sea;false;ocean;0
309;29;149;188;sea;false;ocean;0
310;29;156;233;sea;false;ocean;0
311;29;159;192;sea;true;ocean;0
312;29;162;190;sea;false;ocean;0
313;29;177;199;sea;false;ocean;0
314;29;199;235;sea;false;ocean;0
315;29;201;205;sea;true;ocean;0
316;29;233;227;sea;false;ocean;0
317;29;233;233;sea;false;ocean;0
318;30;30;198;sea;false;ocean;0
319;30;30;213;sea;true;ocean;0
320;30;33;174;sea;false;ocean;0
321;30;43;31;land;false;plains;2
322;30;51;44;land;false;urban;3
323;30;61;183;sea;false;ocean;0
324;30;90;151;sea;false;ocean;0
325;30;91;46;land;false;mountain;1
326;30;94;33;land;false;mountain;7
327;30;98;166;sea;true;ocean;0
328;30;99;162;sea;true;ocean;0
329;30;108;48;land;true;urban;4
330;30;130;39;land;true;mountain;7
331;30;143;172;sea;false;ocean;0
332;30;163;219;sea;false;ocean;0
333;30;166;181;sea;true;ocean;0
334;30;172;219;sea;true;ocean;0
335;30;176;225;sea;false;ocean;0
336;30;183;171;sea;false;ocean;0
337;30;187;204;sea;false;ocean;0
338;30;200;219;sea;false;ocean;0
339;31;27;175;sea;false;ocean;0
340;31;27;184;sea;false;ocean;0
341;31;27;216;sea;false;ocean;0
342;31;33;124;sea;false;ocean;0
343;31;35;211;sea;true;ocean;0
344;31;37;160;sea;true;ocean;0
345;31;38;180;sea;false;ocean;0
346;31;39;35;land;false;forest;2
347;31;48;203;sea;true;ocean;0
348;31;65;43;land;true;plains;7
349;31;66;231;sea;false;ocean;0
350;31;71;22;land;false;mountain;7
351;31;78;29;land;false;mountain;3
352;31;90;38;land;false;plains;3
353;31;107;55;land;false;plains;4
354;31;109;226;sea;false;ocean;0
355;31;117;124;sea;false;ocean;0
356;31;121;137;sea;true;ocean;0
357;31;123;173;sea;false;ocean;0
358;31;128;180;sea;false;ocean;0
359;31;138;218;sea;false;ocean;0
360;31;143;56;land;false;plains;3
361;31;145;160;sea;true;ocean;0
362;31;160;37;land;false;plains;3
363;31;160;157;sea;true;ocean;0
364;31;169;180;sea;false;ocean;0
365;31;173;67;land;false;forest;4
366;31;188;86;land;true;mountain;5
367;31;190;22;land;false;plains;4
368;31;190;203;sea;false;ocean;0
369;31;224;152;land;false;hills;7
370;31;248;58;land;false;forest;6
371;31;250;41;land;false;plains;7
372;32;32;225;sea;false;ocean;0
373;32;46;172;sea;true;ocean;0
374;32;50;172;sea;false;ocean;0
375;32;51;4;land;true;plains;6
376;32;54;206;sea;false;ocean;0
377;32;55;151;sea;false;ocean;0
378;32;82;166;sea;true;ocean;0
379;32;87;202;sea;false;ocean;0
380;32;94;187;sea;false;ocean;0
381;32;98;50;land;false;mountain;1
382;32;102;159;sea;true;ocean;0
383;32;108;36;land;false;plains;3
384;32;118;223;sea;true;ocean;0
385;32;119;38;land;false;hills;4
386;32;119;40;land;false;hills;4
387;32;158;172;sea;true;ocean;0
388;32;180;210;sea;false;ocean;0
389;32;181;91;land;true;plains;4
390;32;197;210;sea;true;ocean;0
391;32;210;210;sea;false;ocean;0
392;32;215;187;sea;false;ocean;0
393;32;232;191;sea;false;ocean;0
394;32;255;138;land;false;urban;2
395;33;31;124;sea;false;ocean;0
396;33;37;192;sea;false;ocean;0
397;33;41;192;sea;false;ocean;0
398;33;44;14;land;true;plains;3
399;33;62;224;sea;false;ocean;0
400;33;67;184;sea;false;ocean;0
401;33;71;201;sea;true;ocean;0
402;33;72;154;sea;false;ocean;0
403;33;75;24;land;false;plains;3
404;33;82;122;sea;false;ocean;0
405;33;84;47;land;false;forest;4
406;33;87;0;land;true;plains;1
407;33;88;47;land;false;urban;4
408;33;88;216;sea;true;ocean;0
409;33;96;122;sea;false;ocean;0
410;33;107;65;land;false;mountain;1
411;33;118;12;land;false;mountain;7
412;33;149;205;sea;false;ocean;0
413;33;154;27;land;true;urban;2
414;33;157;180;sea;false;ocean;0
415;33;165;188;sea;false;ocean;0
416;33;166;26;land;true;plains;2
417;33;166;199;sea;false;ocean;0
418;33;168;233;sea;false;ocean;0
419;33;192;181;sea;false;ocean;0
420;33;198;216;sea;true;ocean;0
421;33;199;228;sea;false;ocean;0
422;33;201;41;land;true;hills;2
423;33;201;167;sea;false;ocean;0
424;33;201;201;sea;true;ocean;0
425;33;231;87;land;false;hills;4
426;34;34;215;sea;false;ocean;0
427;34;34;223;sea;false;ocean;0
428;34;55;4;land;true;plains;6
429;34;58;200;sea;false;ocean;0
430;34;61;168;sea;false;ocean;0
431;34;63;179;sea;false;ocean;0
432;34;82;170;sea;false;ocean;0
433;34;84;89;land;true;plains;3
434;34;87;48;land;false;plains;4
435;34;99;179;lake;false;lakes;0
436;34;111;53;land;false;urban;3
437;34;113;67;land;false;hills;1
438;34;113;200;sea;false;ocean;0
439;34;125;40;land;false;forest;4
440;34;130;2;land;false;plains;7
441;34;146;193;sea;false;ocean;0
442;34;148;208;sea;false;ocean;0
443;34;156;3;land;false;plains;3
444;34;160;164;sea;false;ocean;0
445;34;160;208;sea;false;ocean;0
446;34;165;27;land;false;plains;4
447;34;169;227;sea;true;ocean;0
448;34;176;176;sea;false;ocean;0
449;34;179;168;sea;true;ocean;0
450;34;180;200;sea;false;ocean;0
451;34;185;129;sea;false;ocean;0
452;34;198;177;sea;false;ocean;0
453;34;207;221;sea;false;ocean;0
454;34;209;223;sea;false;ocean;0
455;34;213;227;sea;false;ocean;0
456;34;221;211;sea;false;ocean;0
457;34;253;45;land;false;plains;7
458;35;17;98;sea;false;ocean;0
459;35;27;194;sea;false;ocean;0
460;35;28;176;sea;true;ocean;0
461;35;30;225;sea;true;ocean;0
462;35;31;27;land;false;mountain;3
463;35;46;14;land;false;mountain;3
464;35;46;120;sea;true;ocean;0
465;35;46;237;sea;false;ocean;0
466;35;49;175;sea;false;ocean;0
467;35;52;205;sea;false;ocean;0
468;35;56;177;sea;false;ocean;0
469;35;61;52;land;false;urban;3
470;35;63;192;sea;false;ocean;0
471;35;80;163;sea;false;ocean;0
472;35;80;184;sea;false;ocean;0
473;35;83;131;sea;false;ocean;0
474;35;88;211;sea;false;ocean;0
475;35;102;21;land;true;plains;6
476;35;105;51;land;false;plains;3
477;35;107;53;land;false;plains;1
478;35;112;58;land;true;plains;7
479;35;120;118;sea;false;ocean;0
480;35;132;169;sea;true;ocean;0
481;35;133;231;sea;false;ocean;0
482;35;163;190;sea;false;ocean;0
483;35;175;172;sea;false;ocean;0
484;35;190;207;sea;false;ocean;0
485;35;214;177;sea;true;ocean;0
486;35;254;145;land;false;plains;1
487;36;27;216;sea;false;ocean;0
488;36;36;219;sea;false;ocean;0
489;36;40;196;sea;false;ocean;0
490;36;40;200;sea;false;ocean;0
491;36;45;40;land;false;plains;2
492;36;45;210;sea;false;ocean;0
493;36;46;234;sea;false;ocean;0
494;36;60;189;sea;false;ocean;0
495;36;63;119;sea;true;ocean;0
496;36;72;196;sea;true;ocean;0
497;36;86;168;sea;true;ocean;0
498;36;88;174;sea;true;ocean;0
499;36;99;204;sea;false;ocean;0
500;36;102;225;sea;false;ocean;0
501;36;115;30;land;false;forest;4
502;36;124;176;sea;true;ocean;0
503;36;134;58;land;true;urban;4
504;36;138;47;land;false;mountain;4
505;36;138;176;sea;false;ocean;0
506;36;140;90;land;true;urban;7
507;36;155;48;land;false;plains;4
508;36;160;221;sea;true;ocean;0
509;36;165;168;sea;true;ocean;0
510;36;172;191;sea;true;ocean;0
511;36;197;225;sea;false;ocean;0
512;36;209;240;sea;false;ocean;0
513;36;223;227;sea;true;ocean;0
514;36;230;186;sea;true;ocean;0
515;36;242;155;land;false;plains;3
516;37;34;170;sea;true;ocean;0
517;37;34;179;sea;true;ocean;0
518;37;41;188;sea;true;ocean;0
519;37;53;167;sea;true;ocean;0
520;37;54;205;sea;false;ocean;0
521;37;60;211;sea;false;ocean;0
522;37;61;5;land;false;mountain;6
523;37;61;224;sea;true;ocean;0
524;37;62;197;sea;false;ocean;0
525;37;64;214;sea;false;ocean;0
526;37;65;224;land;true;ocean;5
527;37;71;205;sea;true;ocean;0
528;37;72;194;sea;true;ocean;0
529;37;95;53;land;false;plains;4
530;37;98;0;land;true;plains;1
531;37;109;133;land;true;ocean;5
532;37;114;58;land;false;hills;1
533;37;131;167;sea;false;ocean;0
534;37;131;224;sea;false;ocean;0
535;37;146;165;sea;true;ocean;0
536;37;164;205;sea;true;ocean;0
537;37;166;23;land;true;plains;4
538;37;175;205;sea;false;ocean;0
539;37;184;220;sea;false;ocean;0
540;37;185;197;sea;false;ocean;0
541;37;190;186;sea;false;ocean;0
542;37;194;45;land;false;urban;3
543;37;197;209;sea;true;ocean;0
544;37;201;192;sea;false;ocean;0
545;37;201;224;sea;false;ocean;0
546;37;214;138;sea;false;ocean;0
547;37;218;65;land;false;mountain;7
548;37;224;215;sea;false;ocean;0
549;37;226;118;land;false;urban;3
550;37;228;66;land;false;mountain;7
551;37;239;199;sea;false;ocean;0
552;37;254;146;land;false;plains;1
553;38;34;208;sea;true;ocean;0
554;38;34;223;sea;false;ocean;0
555;38;35;160;sea;false;ocean;0
556;38;37;2;land;true;plains;7
557;38;43;225;sea;true;ocean;0
558;38;44;45;land;false;plains;2
559;38;47;43;land;false;plains;2
560;38;51;15;land;false;mountain;3
561;38;51;164;sea;false;ocean;0
562;38;53;157;sea;true;ocean;0
563;38;62;157;sea;false;ocean;0
564;38;66;57;land;false;urban;3
565;38;68;2;land;true;mountain;7
566;38;85;172;sea;true;ocean;0
567;38;96;166;sea;true;ocean;0
568;38;98;54;land;false;forest;4
569;38;106;189;sea;false;ocean;0
570;38;119;157;sea;true;ocean;0
571;38;121;196;sea;true;ocean;0
572;38;123;32;land;false;plains;4
573;38;125;75;land;false;mountain;1
574;38;128;69;land;false;hills;4
575;38;129;172;sea;true;ocean;0
576;38;135;187;sea;false;ocean;0
577;38;136;30;land;false;mountain;7
578;38;143;166;land;true;ocean;5
579;38;143;200;sea;false;ocean;0
580;38;145;47;land;false;hills;4
581;38;160;174;lake;false;ocean;0
582;38;169;172;sea;false;ocean;0
583;38;184;187;sea;true;ocean;0
584;38;187;184;sea;true;ocean;0
585;38;188;200;sea;false;ocean;0
586;38;208;81;land;false;mountain;1
587;38;217;23;land;true;hills;2
588;39;15;181;sea;false;ocean;0
589;39;19;176;sea;false;ocean;0
590;39;29;233;sea;false;ocean;0
591;39;34;29;land;false;mountain;2
592;39;34;230;sea;false;ocean;0
593;39;35;20;land;false;forest;1
594;39;36;159;sea;true;ocean;0
595;39;37;86;sea;false;ocean;0
596;39;39;222;land;true;ocean;5
597;39;45;46;land;true;urban;2
598;39;48;44;land;false;forest;2
599;39;55;203;sea;false;ocean;0
600;39;63;194;sea;true;ocean;0
601;39;64;6;land;false;hills;6
602;39;68;182;sea;false;ocean;0
603;39;80;37;land;false;hills;4
604;39;81;222;sea;true;ocean;0
605;39;89;194;sea;false;ocean;0
606;39;105;57;land;false;plains;4
607;39;108;224;sea;true;ocean;0
608;39;114;49;land;true;plains;3
609;39;120;60;land;false;forest;1
610;39;120;62;land;false;mountain;1
611;39;120;78;land;false;hills;7
612;39;124;209;sea;false;ocean;0
613;39;126;222;sea;true;ocean;0
614;39;130;197;lake;false;lakes;0
615;39;131;126;sea;true;ocean;0
616;39;131;222;sea;false;ocean;0
617;39;143;63;land;true;urban;4
618;39;150;209;sea;false;ocean;0
619;39;153;173;sea;false;ocean;0
620;39;153;177;sea;false;ocean;0
621;39;157;197;sea;false;ocean;0
622;39;158;203;sea;false;ocean;0
623;39;163;83;sea;false;ocean;0
624;39;163;222;sea;false;ocean;0
625;39;165;165;sea;true;ocean;0
626;39;171;165;sea;false;ocean;0
627;39;171;186;sea;false;ocean;0
628;39;177;211;sea;false;ocean;0
629;39;184;209;sea;false;ocean;0
630;39;186;211;sea;false;ocean;0
631;39;190;222;sea;false;ocean;0
632;39;197;224;sea;true;ocean;0
633;39;201;201;sea;false;ocean;0
634;39;239;234;sea;false;ocean;0
635;40;33;177;sea;false;ocean;0
636;40;35;226;sea;false;ocean;0
637;40;37;175;sea;false;ocean;0
638;40;40;230;sea;true;ocean;0
639;40;48;181;sea;false;ocean;0
640;40;49;45;land;false;hills;2
641;40;49;208;sea;false;ocean;0
642;40;49;210;sea;false;ocean;0
643;40;50;230;sea;true;ocean;0
644;40;68;164;sea;false;ocean;0
645;40;70;60;land;false;plains;3
646;40;86;172;sea;false;ocean;0
647;40;92;170;sea;false;ocean;0
648;40;103;35;land;true;urban;4
649;40;107;208;sea;false;ocean;0
650;40;113;202;sea;false;ocean;0
651;40;123;62;land;false;mountain;1
652;40;124;22;land;false;plains;1
653;40;128;45;land;false;mountain;7
654;40;132;80;land;false;mountain;1
655;40;139;164;sea;false;ocean;0
656;40;151;164;sea;true;ocean;0
657;40;152;37;land;false;hills;7
658;40;157;157;sea;false;ocean;0
659;40;162;202;sea;false;ocean;0
660;40;182;202;sea;false;ocean;0
661;40;183;230;sea;false;ocean;0
662;40;187;15;land;false;plains;7
663;40;191;208;sea;false;ocean;0
664;40;193;163;sea;false;ocean;0
665;40;193;174;sea;false;ocean;0
666;40;210;210;sea;false;ocean;0
667;40;215;184;sea;false;ocean;0
668;41;38;10;land;false;hills;4
669;41;41;207;sea;false;ocean;0
670;41;45;169;sea;true;ocean;0
671;41;66;207;sea;false;ocean;0
672;41;71;39;land;false;plains;3
673;41;79;38;land;true;forest;4
674;41;79;205;sea;true;ocean;0
675;41;89;177;sea;false;ocean;0
676;41;90;205;sea;false;ocean;0
677;41;105;201;sea;false;ocean;0
678;41;106;154;sea;false;ocean;0
679;41;109;58;land;false;urban;4
680;41;111;0;land;true;plains;1
681;41;114;62;land;false;mountain;4
682;41;115;154;sea;false;ocean;0
683;41;133;81;land;false;mountain;1
684;41;135;77;land;false;plains;1
685;41;143;12;land;true;urban;7
686;41;146;154;sea;false;ocean;0
687;41;150;169;sea;true;ocean;0
688;41;157;2;land;true;plains;7
689;41;157;220;sea;false;ocean;0
690;41;162;207;sea;true;ocean;0
691;41;165;239;sea;true;ocean;0
692;41;167;220;sea;false;ocean;0
693;41;169;35;land;false;plains;3
694;41;173;201;sea;true;ocean;0
695;41;174;207;sea;false;ocean;0
696;41;181;184;sea;false;ocean;0
697;41;183;38;land;true;forest;1
698;41;192;75;land;false;jungle;3
699;41;202;224;sea;false;ocean;0
700;41;203;207;sea;false;ocean;0
701;41;228;219;sea;true;ocean;0
702;41;254;148;land;false;forest;1
703;43;10;156;sea;false;ocean;0
704;43;19;176;sea;false;ocean;0
705;43;29;122;sea;false;ocean;0
706;43;29;163;sea;false;ocean;0
707;43;39;182;sea;false;ocean;0
708;43;47;191;sea;false;ocean;0
709;43;48;153;sea;false;ocean;0
710;43;49;176;sea;false;ocean;0
711;43;50;51;land;false;plains;2
712;43;53;153;sea;false;ocean;0
713;43;66;200;sea;true;ocean;0
714;43;74;200;sea;false;ocean;0
715;43;86;189;sea;true;ocean;0
716;43;100;170;sea;false;ocean;0
717;43;102;47;land;false;plains;3
718;43;108;189;sea;false;ocean;0
719;43;112;153;sea;false;ocean;0
720;43;113;55;land;false;urban;7
721;43;113;189;sea;true;ocean;0
722;43;130;65;land;false;mountain;1
723;43;132;65;land;false;forest;1
724;43;134;189;sea;false;ocean;0
725;43;138;174;sea;true;ocean;0
726;43;141;200;sea;true;ocean;0
727;43;142;80;land;false;plains;1
728;43;143;219;sea;false;ocean;0
729;43;153;219;sea;false;ocean;0
730;43;155;56;land;false;mountain;3
731;43;159;54;land;false;hills;4
732;43;184;200;sea;false;ocean;0
733;43;189;167;sea;false;ocean;0
734;43;189;182;sea;false;ocean;0
735;43;200;50;land;false;hills;1
736;43;204;238;sea;true;ocean;0
737;43;223;179;sea;false;ocean;0
738;43;242;113;land;false;plains;2
739;44;21;170;sea;true;ocean;0
740;44;24;218;sea;false;ocean;0
741;44;34;22;land;false;mountain;4
742;44;34;230;sea;true;ocean;0
743;44;35;211;sea;false;ocean;0
744;44;39;24;land;false;mountain;1
745;44;39;192;sea;false;ocean;0
746;44;44;205;sea;true;ocean;0
747;44;46;37;land;false;mountain;2
748;44;48;218;sea;false;ocean;0
749;44;52;48;land;false;plains;2
750;44;52;211;sea;false;ocean;0
751;44;52;218;sea;false;ocean;0
752;44;53;54;land;false;plains;2
753;44;66;169;lake;false;lakes;1
754;44;70;222;sea;false;ocean;0
755;44;74;218;sea;false;ocean;0
756;44;75;35;land;false;hills;7
757;44;90;199;sea;false;ocean;0
758;44;91;218;sea;false;ocean;0
759;44;99;190;sea;true;ocean;0
760;44;99;228;sea;true;ocean;0
761;44;118;126;sea;false;ocean;0
762;44;124;20;land;true;plains;7
763;44;129;205;sea;false;ocean;0
764;44;135;67;land;false;hills;1
