3;synthetic_refinery;4172.00;11.90;745.00;1.52;0
3;fuel_silo;4140.00;11.25;778.00;4.54;0
3;radar_station;4158.00;13.43;755.00;1.63;0
3;rocket_site;4184.00;10.85;693.00;3.58;0
4;arms_factory;4056.00;11.95;726.00;6.01;0
4;arms_factory;3958.00;13.70;729.00;2.40;0
4;arms_factory;4068.00;16.98;699.00;3.96;0
4;arms_factory;3976.00;12.75;701.00;1.80;0
4;arms_factory;4033.00;19.13;690.00;3.00;0
4;arms_factory;3966.00;14.18;688.00;0.84;0
4;industrial_complex;4062.00;18.55;693.00;2.40;0
4;industrial_complex;4042.00;12.57;748.00;5.07;0
4;industrial_complex;4049.00;16.18;668.00;1.45;0
4;industrial_complex;4002.00;11.38;722.00;4.47;0
4;industrial_complex;4043.00;12.23;746.00;0.85;0
4;industrial_complex;3993.00;14.90;726.00;3.51;0
4;air_base;4044.00;12.45;719.00;1.35;0
4;bunker;3973.00;16.25;719.00;1.46;0
4;bunker;4061.00;16.68;653.00;5.58;0
4;bunker;3985.00;12.98;694.00;1.96;0
4;bunker;4069.00;12.35;725.00;6.08;0
4;bunker;4009.00;11.20;721.00;6.18;0
4;anti_air_building;4047.00;18.80;686.00;4.02;0
4;anti_air_building;4029.00;13.48;741.00;0.41;0
4;anti_air_building;4079.00;17.85;660.00;3.07;0
4;synthetic_refinery;4011.00;11.25;745.00;6.09;0
4;fuel_silo;4048.00;11.25;738.00;2.47;0
4;radar_station;4009.00;13.25;701.00;0.91;0
4;rocket_site;4070.00;15.60;711.00;1.52;0
5;arms_factory;3928.00;11.00;750.00;3.96;0
5;arms_factory;3879.00;10.80;717.00;1.80;0
5;arms_factory;3880.00;10.10;755.00;3.00;0
5;arms_factory;3922.00;12.07;710.00;0.84;0
5;arms_factory;3934.00;11.60;753.00;2.40;0
5;arms_factory;3882.00;10.20;770.00;5.07;0
5;industrial_complex;3875.00;10.43;720.00;1.45;0
5;industrial_complex;3864.00;10.40;757.00;4.47;0
5;industrial_complex;3899.00;10.40;744.00;0.85;0
5;industrial_complex;3901.00;10.40;755.00;3.51;0
5;industrial_complex;3903.00;9.90;771.00;1.35;0
5;industrial_complex;3926.00;12.40;699.00;1.46;0
5;air_base;3873.00;10.20;759.00;5.58;0
5;naval_base;3857.00;9.50;723.00;-1.48;514
5;bunker;3897.00;9.90;775.00;6.08;0
5;bunker;3942.00;12.63;726.00;6.18;0
5;bunker;3919.00;10.15;769.00;4.02;0
5;bunker;3858.00;10.25;755.00;0.41;0
5;coastal_bunker;3848.00;9.50;751.00;-1.48;0
5;dockyard;3854.00;9.50;740.00;-1.48;0
5;anti_air_building;3877.00;10.10;752.00;2.47;0
5;anti_air_building;3920.00;11.98;705.00;5.13;0
5;anti_air_building;3928.00;12.15;736.00;1.52;0
5;synthetic_refinery;3885.00;10.10;765.00;4.54;0
5;fuel_silo;3871.00;10.40;763.00;5.74;0
5;radar_station;3896.00;10.40;744.00;4.56;0
5;rocket_site;3932.00;12.78;739.00;5.14;0
6;arms_factory;3931.00;10.20;812.00;3.00;0
6;arms_factory;3965.00;13.70;737.00;0.84;0
6;arms_factory;3968.00;14.45;735.00;2.40;0
6;arms_factory;3944.00;10.75;764.00;5.07;0
6;arms_factory;3952.00;10.70;808.00;1.45;0
6;arms_factory;3941.00;13.55;744.00;4.47;0
6;industrial_complex;3944.00;13.55;742.00;0.85;0
6;industrial_complex;3991.00;10.10;786.00;3.51;0
6;industrial_complex;3985.00;12.48;814.00;1.35;0
6;industrial_complex;3988.00;12.50;812.00;1.46;0
6;industrial_complex;3987.00;11.45;795.00;5.58;0
6;industrial_complex;3988.00;10.80;793.00;1.96;0
6;air_base;3987.00;10.60;791.00;6.08;0
6;naval_base;3950.00;9.50;826.00;-2.68;2489
6;naval_base;3938.00;9.80;823.00;-3.14;2489
6;bunker;3973.00;12.20;800.00;0.41;0
6;bunker;3926.00;9.90;800.00;3.07;0
6;bunker;3961.00;11.95;749.00;6.09;0
6;bunker;3922.00;9.90;804.00;2.47;0
6;coastal_bunker;3944.00;9.50;824.00;-3.14;0
6;coastal_bunker;3957.00;9.50;830.00;-2.68;0
6;dockyard;3930.00;9.65;824.00;-3.14;0
6;anti_air_building;3910.00;9.90;783.00;5.74;0
6;anti_air_building;3944.00;10.65;767.00;3.58;0
6;anti_air_building;3988.00;14.05;761.00;5.14;0
6;synthetic_refinery;3987.00;13.10;744.00;1.52;0
6;fuel_silo;3990.00;13.32;742.00;4.19;0
6;radar_station;3947.00;10.10;779.00;1.93;0
6;rocket_site;3978.00;11.73;815.00;5.05;0
7;arms_factory;4024.00;11.75;622.00;2.40;0
7;arms_factory;3986.00;10.48;610.00;5.07;0
7;arms_factory;4043.00;11.95;604.00;1.45;0
7;arms_factory;4019.00;11.10;589.00;4.47;0
7;arms_factory;4011.00;13.05;656.00;0.85;0
7;arms_factory;3917.00;16.13;609.00;3.51;0
7;industrial_complex;3934.00;17.38;649.00;1.35;0
7;industrial_complex;3987.00;10.40;581.00;1.46;0
7;industrial_complex;3958.00;15.73;661.00;5.58;0
7;industrial_complex;3964.00;10.50;593.00;1.96;0
7;industrial_complex;4036.00;16.40;637.00;6.08;0
7;industrial_complex;3990.00;10.40;603.00;6.18;0
7;air_base;3968.00;14.68;646.00;4.02;0
7;bunker;4050.00;12.50;614.00;0.41;0
7;bunker;3948.00;18.25;646.00;3.07;0
7;bunker;3990.00;11.10;641.00;6.09;0
7;bunker;3974.00;10.50;602.00;2.47;0
7;bunker;3917.00;13.07;684.00;5.13;0
7;bunker;4014.00;11.18;590.00;1.52;0
7;anti_air_building;3993.00;10.70;616.00;4.54;0
7;anti_air_building;3914.00;17.50;628.00;5.74;0
7;anti_air_building;4033.00;13.20;625.00;3.58;0
7;synthetic_refinery;3952.00;14.50;673.00;5.14;0
7;fuel_silo;4042.00;11.80;608.00;1.52;0
7;radar_station;3987.00;11.00;625.00;0.45;0
7;rocket_site;3991.00;12.65;659.00;2.03;0
8;arms_factory;3910.00;16.20;600.00;1.45;0
8;arms_factory;3874.00;12.10;639.00;4.47;0
8;arms_factory;3944.00;11.10;577.00;0.85;0
8;arms_factory;3894.00;11.98;550.00;3.51;0
8;arms_factory;3918.00;11.00;558.00;1.35;0
8;arms_factory;3887.00;11.20;708.00;1.46;0
8;industrial_complex;3972.00;10.10;536.00;5.58;0
8;industrial_complex;3902.00;11.25;686.00;1.96;0
8;industrial_complex;3948.00;10.25;543.00;6.08;0
8;industrial_complex;3880.00;12.95;580.00;6.18;0
8;industrial_complex;3894.00;14.45;609.00;4.02;0
8;industrial_complex;3876.00;11.18;647.00;0.41;0
8;air_base;3873.00;12.57;593.00;3.07;0
8;naval_base;3912.00;9.50;535.00;0.95;266
8;naval_base;3849.00;9.50;648.00;-1.87;119
8;naval_base;3971.00;10.05;535.00;0.18;266
8;naval_base;3847.00;9.55;623.00;-1.86;136
8;naval_base;3852.00;9.50;695.00;-1.89;514
8;bunker;3851.00;10.40;615.00;5.74;0
8;bunker;3968.00;10.50;551.00;3.58;0
8;bunker;3905.00;11.00;548.00;5.14;0
8;bunker;3867.00;10.65;639.00;1.52;0
8;bunker;3886.00;11.40;679.00;4.19;0
8;coastal_bunker;3843.00;10.10;518.00;-0.34;0
8;coastal_bunker;3853.00;9.50;680.00;-1.20;0
8;coastal_bunker;3849.00;9.55;633.00;-1.86;0
8;coastal_bunker;3852.00;9.50;662.00;-1.87;0
8;coastal_bunker;3970.00;10.05;535.00;0.18;0
8;dockyard;3967.00;10.00;533.00;0.18;0
8;anti_air_building;3914.00;13.10;685.00;4.70;0
8;anti_air_building;3867.00;10.60;638.00;2.54;0
8;anti_air_building;3868.00;11.98;579.00;3.74;0
8;synthetic_refinery;3897.00;15.00;608.00;0.48;0
8;fuel_silo;3902.00;11.75;553.00;3.14;0
8;radar_station;3909.00;17.95;607.00;1.40;0
8;rocket_site;3897.00;13.32;559.00;2.54;0
9;arms_factory;4183.00;10.85;645.00;0.85;0
9;arms_factory;4086.00;15.60;625.00;3.51;0
9;arms_factory;4182.00;11.07;619.00;1.35;0
9;arms_factory;4171.00;10.80;627.00;1.46;0
9;arms_factory;4135.00;11.90;625.00;5.58;0
9;arms_factory;4103.00;13.82;629.00;1.96;0
9;industrial_complex;4156.00;11.60;632.00;6.08;0
9;industrial_complex;4166.00;11.30;636.00;6.18;0
9;industrial_complex;4172.00;11.20;644.00;4.02;0
9;industrial_complex;4133.00;12.75;633.00;0.41;0
9;industrial_complex;4171.00;12.40;618.00;3.07;0
9;industrial_complex;4187.00;10.70;625.00;6.09;0
9;air_base;4178.00;11.30;652.00;2.47;0
9;naval_base;4196.00;10.60;621.00;-4.40;656
9;naval_base;4202.00;9.73;671.00;-4.28;516
9;bunker;4085.00;16.80;665.00;4.54;0
9;bunker;4151.00;12.65;620.00;5.74;0
9;bunker;4163.00;11.10;601.00;3.58;0
9;bunker;4177.00;11.20;664.00;5.14;0
9;bunker;4115.00;14.78;649.00;1.52;0
9;bunker;4145.00;12.98;675.00;4.19;0
9;coastal_bunker;4201.00;9.50;613.00;-4.40;0
9;coastal_bunker;4194.00;10.20;643.00;0.98;0
9;dockyard;4196.00;10.05;624.00;-4.40;0
9;anti_air_building;4193.00;10.30;658.00;4.09;0
9;anti_air_building;4105.00;14.45;632.00;0.47;0
9;anti_air_building;4084.00;16.88;665.00;2.04;0
9;synthetic_refinery;4100.00;18.30;673.00;4.70;0
9;fuel_silo;4166.00;11.13;650.00;2.54;0
9;radar_station;4149.00;12.20;630.00;5.51;0
9;rocket_site;4152.00;12.00;643.00;0.48;0
10;arms_factory;4074.00;12.80;559.00;1.35;0
10;arms_factory;4152.00;10.70;480.00;1.46;0
10;arms_factory;4014.00;11.18;561.00;5.58;0
10;arms_factory;4146.00;11.23;575.00;1.96;0
10;arms_factory;4113.00;10.35;461.00;6.08;0
10;arms_factory;4042.00;10.70;572.00;6.18;0
10;industrial_complex;4103.00;16.13;546.00;4.02;0
10;industrial_complex;4029.00;11.60;538.00;0.41;0
10;industrial_complex;4081.00;11.70;583.00;3.07;0
10;industrial_complex;4068.00;10.10;492.00;6.09;0
10;industrial_complex;4047.00;12.65;547.00;2.47;0
10;industrial_complex;4125.00;12.63;589.00;5.13;0
10;air_base;4076.00;12.35;530.00;1.52;0
10;naval_base;4071.00;9.50;449.00;-1.44;944
10;naval_base;4048.00;9.80;501.00;-0.95;944
10;naval_base;3977.00;9.70;530.00;-1.18;266
10;bunker;4112.00;12.60;575.00;5.14;0
10;bunker;4085.00;10.20;474.00;1.52;0
10;bunker;4058.00;11.75;542.00;4.19;0
10;bunker;4081.00;13.10;545.00;2.03;0
10;bunker;4079.00;13.20;555.00;5.05;0
10;bunker;4012.00;11.20;559.00;6.25;0
10;coastal_bunker;4052.00;9.50;497.00;-0.95;0
10;coastal_bunker;4070.00;9.65;452.00;-1.44;0
10;coastal_bunker;3987.00;9.65;527.00;-1.18;0
10;dockyard;4080.00;10.20;432.00;-0.64;0
10;anti_air_building;3988.00;10.15;535.00;2.54;0
10;anti_air_building;4097.00;10.10;483.00;3.74;0
10;anti_air_building;4000.00;10.70;558.00;0.48;0
10;synthetic_refinery;4090.00;11.90;579.00;3.14;0
10;fuel_silo;4111.00;10.40;463.00;5.81;0
10;radar_station;4072.00;10.70;517.00;4.34;0
10;rocket_site;4110.00;14.25;549.00;5.21;0
11;arms_factory;4120.00;11.15;508.00;5.58;0
11;arms_factory;4140.00;10.70;497.00;1.96;0
11;arms_factory;4162.00;10.90;481.00;6.08;0
11;arms_factory;4167.00;10.40;451.00;6.18;0
11;arms_factory;4184.00;10.10;428.00;4.02;0
11;arms_factory;4231.00;12.78;501.00;0.41;0
11;industrial_complex;4122.00;10.40;428.00;3.07;0
11;industrial_complex;4152.00;10.10;415.00;6.09;0
11;industrial_complex;4167.00;11.20;522.00;2.47;0
11;industrial_complex;4202.00;13.00;488.00;5.13;0
11;industrial_complex;4173.00;9.70;407.00;1.52;0
11;industrial_complex;4197.00;10.10;368.00;4.54;0
11;air_base;4212.00;10.05;516.00;5.74;0
11;naval_base;4198.00;9.63;359.00;0.80;2841
11;naval_base;4314.00;10.93;485.00;-4.21;497
11;naval_base;4197.00;9.50;426.00;0.32;1543
11;naval_base;4212.00;9.90;532.00;-4.12;497
11;bunker;4269.00;12.50;477.00;2.03;0
11;bunker;4144.00;11.57;526.00;5.05;0
11;bunker;4169.00;9.90;415.00;6.25;0
11;bunker;4173.00;10.10;423.00;4.09;0
11;coastal_bunker;4218.00;9.90;517.00;-4.21;0
11;coastal_bunker;4193.00;9.65;373.00;1.04;0
11;coastal_bunker;4214.00;9.90;526.00;-4.12;0
11;coastal_bunker;4202.00;9.95;442.00;0.32;0
11;dockyard;4306.00;11.25;476.00;0.72;0
11;anti_air_building;4152.00;10.10;418.00;0.48;0
11;anti_air_building;4149.00;11.57;504.00;3.14;0
11;anti_air_building;4188.00;13.80;492.00;5.81;0
11;synthetic_refinery;4213.00;10.43;511.00;2.54;0
11;fuel_silo;4186.00;10.10;443.00;5.21;0
11;radar_station;4206.00;9.90;452.00;3.58;0
11;rocket_site;4268.00;11.32;495.00;4.25;0
12;arms_factory;3864.00;14.32;801.00;6.08;0
12;arms_factory;3879.00;16.05;849.00;6.18;0
12;arms_factory;3887.00;15.03;846.00;4.02;0
12;arms_factory;3855.00;16.10;807.00;0.41;0
12;arms_factory;3895.00;10.55;809.00;3.07;0
12;arms_factory;3910.00;10.10;828.00;6.09;0
12;industrial_complex;3888.00;11.00;793.00;2.47;0
12;industrial_complex;3839.00;13.32;850.00;5.13;0
12;industrial_complex;3859.00;15.60;839.00;1.52;0
12;industrial_complex;3871.00;14.45;810.00;4.54;0
12;industrial_complex;3874.00;12.85;862.00;5.74;0
12;industrial_complex;3830.00;12.80;828.00;3.58;0
12;air_base;3867.00;15.30;831.00;5.14;0
12;naval_base;3900.00;11.28;848.00;-4.60;2489
12;naval_base;3917.00;9.80;828.00;-3.63;2489
12;bunker;3893.00;10.60;802.00;2.03;0
12;bunker;3896.00;11.25;822.00;5.05;0
12;bunker;3856.00;15.75;836.00;6.25;0
12;bunker;3850.00;15.20;818.00;4.09;0
12;bunker;3889.00;11.88;813.00;0.47;0
12;bunker;3866.00;15.98;809.00;2.04;0
12;bunker;3829.00;12.95;829.00;4.70;0
12;bunker;3857.00;14.57;842.00;2.54;0
12;bunker;3887.00;14.75;838.00;3.74;0
12;bunker;3869.00;14.57;852.00;0.48;0
12;coastal_bunker;3905.00;10.05;834.00;-3.63;0
12;coastal_bunker;3900.00;11.30;847.00;-4.60;0
12;dockyard;3900.00;11.28;848.00;-4.60;0
12;anti_air_building;3856.00;14.65;841.00;5.21;0
12;anti_air_building;3855.00;14.85;817.00;1.59;0
12;anti_air_building;3861.00;14.70;801.00;4.25;0
12;synthetic_refinery;3885.00;14.65;827.00;0.99;0
12;fuel_silo;3898.00;10.20;799.00;3.66;0
12;radar_station;3871.00;13.65;826.00;0.94;0
12;rocket_site;3858.00;14.00;798.00;2.70;0
13;arms_factory;3859.00;11.65;782.00;4.02;0
13;arms_factory;3803.00;12.28;793.00;0.41;0
13;arms_factory;3836.00;11.63;780.00;3.07;0
13;arms_factory;3796.00;11.98;800.00;6.09;0
13;arms_factory;3820.00;13.10;812.00;2.47;0
13;arms_factory;3804.00;10.45;781.00;5.13;0
13;industrial_complex;3842.00;13.07;799.00;1.52;0
13;industrial_complex;3824.00;14.20;796.00;4.54;0
13;industrial_complex;3826.00;13.53;813.00;5.74;0
13;industrial_complex;3854.00;10.45;761.00;3.58;0
13;industrial_complex;3812.00;13.30;818.00;5.14;0
13;industrial_complex;3841.00;11.73;774.00;1.52;0
13;air_base;3826.00;15.15;803.00;4.19;0
13;naval_base;3772.00;9.50;804.00;-1.85;1003
13;naval_base;3828.00;9.50;768.00;-0.63;514
13;naval_base;3804.00;9.80;780.00;-0.24;514
13;naval_base;3843.00;9.50;756.00;-0.88;514
13;bunker;3859.00;11.43;777.00;0.47;0
13;bunker;3812.00;12.80;812.00;2.04;0
13;bunker;3827.00;14.95;803.00;4.70;0
13;bunker;3781.00;11.60;807.00;2.54;0
13;bunker;3821.00;10.30;780.00;3.74;0
13;bunker;3801.00;13.70;808.00;0.48;0
13;coastal_bunker;3782.00;9.60;790.00;-0.63;0
13;coastal_bunker;3805.00;9.50;779.00;-0.24;0
13;coastal_bunker;3838.00;9.70;762.00;-0.88;0
13;coastal_bunker;3823.00;9.50;771.00;-0.63;0
13;dockyard;3772.00;9.95;793.00;-0.63;0
13;anti_air_building;3841.00;10.80;770.00;4.25;0
13;anti_air_building;3826.00;14.65;798.00;0.99;0
13;anti_air_building;3813.00;12.80;795.00;3.66;0
13;synthetic_refinery;3835.00;13.55;812.00;0.04;0
13;fuel_silo;3842.00;9.70;759.00;2.70;0
13;radar_station;3824.00;12.50;792.00;0.18;0
13;rocket_site;3862.00;10.95;773.00;0.64;0
14;arms_factory;3882.00;12.35;909.00;3.07;0
14;arms_factory;3872.00;11.43;885.00;6.09;0
14;arms_factory;3845.00;9.95;895.00;2.47;0
14;arms_factory;3856.00;11.35;897.00;5.13;0
14;arms_factory;3863.00;11.55;876.00;1.52;0
14;arms_factory;3880.00;12.45;868.00;4.54;0
14;industrial_complex;3896.00;11.40;857.00;5.74;0
14;industrial_complex;3888.00;10.90;889.00;3.58;0
14;industrial_complex;3866.00;13.25;907.00;5.14;0
14;industrial_complex;3850.00;9.55;901.00;1.52;0
14;industrial_complex;3892.00;10.75;929.00;4.19;0
14;industrial_complex;3881.00;12.20;871.00;2.03;0
14;air_base;3846.00;11.20;864.00;5.05;0
14;naval_base;3896.00;9.50;932.00;-3.98;2284
14;naval_base;3851.00;9.50;904.00;-2.03;869
14;naval_base;3889.00;10.50;887.00;1.35;1989
14;naval_base;3838.00;10.57;899.00;-2.60;869
14;naval_base;3900.00;10.32;857.00;1.04;2489
14;bunker;3883.00;10.43;884.00;2.54;0
14;bunker;3904.00;10.45;863.00;3.74;0
14;bunker;3866.00;12.65;887.00;0.48;0
14;bunker;3861.00;12.30;883.00;3.14;0
14;bunker;3871.00;13.85;923.00;5.81;0
14;bunker;3858.00;12.75;869.00;2.54;0
14;coastal_bunker;3897.00;10.55;926.00;1.13;0
14;coastal_bunker;3892.00;10.28;906.00;1.35;0
14;coastal_bunker;3856.00;9.98;910.00;-2.03;0
14;coastal_bunker;3901.00;10.65;867.00;-4.45;0
14;coastal_bunker;3845.00;9.50;897.00;-2.60;0
14;dockyard;3905.00;10.25;861.00;1.04;0
14;anti_air_building;3836.00;12.45;891.00;2.70;0
14;anti_air_building;3862.00;12.28;911.00;5.72;0
14;anti_air_building;3855.00;11.20;893.00;0.64;0
14;synthetic_refinery;3890.00;13.10;863.00;4.76;0
14;fuel_silo;3882.00;14.00;918.00;2.61;0
14;radar_station;3867.00;13.80;895.00;5.28;0
14;rocket_site;3849.00;10.05;894.00;0.55;0
15;arms_factory;3826.00;11.90;856.00;2.47;0
15;arms_factory;3825.00;11.93;875.00;5.13;0
15;arms_factory;3793.00;11.07;857.00;1.52;0
15;arms_factory;3810.00;13.23;866.00;4.54;0
15;arms_factory;3808.00;11.93;881.00;5.74;0
15;arms_factory;3806.00;11.40;842.00;3.58;0
15;industrial_complex;3815.00;12.13;855.00;5.14;0
15;industrial_complex;3812.00;11.73;851.00;1.52;0
15;industrial_complex;3787.00;10.30;823.00;4.19;0
15;industrial_complex;3830.00;11.48;865.00;2.03;0
15;industrial_complex;3818.00;12.43;837.00;5.05;0
15;industrial_complex;3830.00;12.10;860.00;6.25;0
15;air_base;3800.00;12.95;881.00;4.09;0
15;naval_base;3784.00;9.50;832.00;-1.89;1003
15;naval_base;3783.00;9.50;864.00;-0.95;1003
15;bunker;3817.00;11.73;850.00;4.70;0
15;bunker;3823.00;10.95;868.00;2.54;0
15;bunker;3789.00;11.30;817.00;3.74;0
15;bunker;3825.00;11.75;852.00;0.48;0
15;bunker;3805.00;12.35;870.00;3.14;0
15;bunker;3805.00;12.43;874.00;5.81;0
15;bunker;3788.00;10.48;857.00;2.54;0
15;coastal_bunker;3783.00;9.50;866.00;-0.95;0
15;coastal_bunker;3784.00;9.50;831.00;-1.89;0
15;dockyard;3782.00;9.50;861.00;-0.95;0
15;anti_air_building;3800.00;12.25;863.00;0.99;0
15;anti_air_building;3812.00;11.78;874.00;3.66;0
15;anti_air_building;3821.00;10.90;868.00;0.04;0
15;synthetic_refinery;3823.00;11.75;883.00;2.70;0
15;fuel_silo;3793.00;12.05;867.00;5.72;0
15;radar_station;3814.00;11.90;852.00;3.12;0
15;rocket_site;3842.00;11.82;871.00;4.76;0
16;arms_factory;3767.00;11.60;932.00;1.52;0
16;arms_factory;3747.00;14.57;916.00;4.54;0
16;arms_factory;3754.00;14.65;927.00;5.74;0
16;arms_factory;3759.00;14.20;910.00;3.58;0
16;arms_factory;3790.00;11.28;896.00;5.14;0
16;arms_factory;3753.00;13.85;904.00;1.52;0
16;industrial_complex;3795.00;11.75;890.00;4.19;0
16;industrial_complex;3750.00;14.90;920.00;2.03;0
16;industrial_complex;3824.00;12.95;902.00;5.05;0
16;industrial_complex;3758.00;16.05;934.00;6.25;0
16;industrial_complex;3783.00;10.55;899.00;4.09;0
16;industrial_complex;3755.00;15.05;929.00;0.47;0
16;air_base;3782.00;10.60;893.00;2.04;0
16;naval_base;3778.00;10.60;926.00;-3.43;3032
16;naval_base;3782.00;9.50;866.00;-0.79;1003
16;naval_base;3764.00;12.23;939.00;-3.79;3032
16;naval_base;3766.00;9.55;877.00;0.07;1003
16;naval_base;3821.00;10.98;905.00;-3.27;869
16;bunker;3767.00;14.57;914.00;5.81;0
16;bunker;3784.00;10.85;905.00;2.54;0
16;bunker;3769.00;10.60;883.00;5.21;0
16;bunker;3805.00;13.35;899.00;1.59;0
16;bunker;3781.00;10.70;895.00;4.25;0
16;bunker;3766.00;12.20;933.00;0.99;0
16;bunker;3787.00;10.75;886.00;3.66;0
16;coastal_bunker;3774.00;10.15;876.00;-0.79;0
16;coastal_bunker;3822.00;9.50;906.00;-3.27;0
16;coastal_bunker;3742.00;11.05;941.00;-3.79;0
16;coastal_bunker;3759.00;9.95;878.00;0.07;0
16;coastal_bunker;3781.00;10.65;924.00;-3.43;0
16;dockyard;3767.00;10.90;936.00;-3.79;0
16;anti_air_building;3772.00;11.15;885.00;2.71;0
16;anti_air_building;3737.00;11.45;936.00;0.55;0
16;anti_air_building;3751.00;14.80;922.00;3.21;0
16;synthetic_refinery;3797.00;12.55;883.00;4.77;0
16;fuel_silo;3765.00;14.43;913.00;1.16;0
16;radar_station;3783.00;11.23;907.00;0.41;0
